id,sentence,sub_entity,obj_entity,label
1977,"""SUB"" 칼립켄주니아 [SUB](Calvin Edwin Ripken, Jr., [OBJ]1960년 8월 24일 [OBJ]~)는 철인(The Ironman)이라는 별명을 가진 미국 프로야구(MLB)의 볼티모어 오리올스에서 21년간(1981-21) 활동한 선수이다.","{'word': '칼 립켄 주니어', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '1960년 8월 24일', 'start_idx': 35, 'end_idx': 46, 'type': 'DAT'}",per:date_of_birth
1978,"이후 구 공화당계와 [SUB]유신정우회 [SUB]계열 인사들은 김종철, 이만섭을 중심으로 [OBJ]한국국민당 [OBJ]을 조직하였으나, 박정희에 대한 부정적 인식 및 구3공화국 유신인들에 대한 부정축재 혐의 처벌 등으로 충청도와 수도권의 일부, 전국구 수석에만 의존하다가 6월 항쟁으로 신군부가 문을 닫았다.","{'word': '유신정우회', 'start_idx': 11, 'end_idx': 15, 'type': 'ORG'}","{'word': '한국국민당', 'start_idx': 38, 'end_idx': 42, 'type': 'ORG'}",no_relation
1979,"병원으로 옮겨진 [OBJ] 디펜드라 [OBJ] 왕세자는 법에 따라 왕이 되었는데 학살 3일째인 6월 4일에 사망하였고, 이 사건으로 [SUB] 개넌드라 [SUB]가 다음 왕이 되었다.","{'word': '갸넨드라', 'start_idx': 61, 'end_idx': 64, 'type': 'PER'}","{'word': '디펜드라', 'start_idx': 8, 'end_idx': 11, 'type': 'PER'}",no_relation
1980,[SUB] 파라마운트 픽쳐스[SUB]는 [OBJ] 1912년 [OBJ]에 아돌프 주커가 페이머즈 플레이어스 스튜디오로서 스타트했다.,"{'word': '파라마운트 픽처스', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '1912년', 'start_idx': 11, 'end_idx': 15, 'type': 'DAT'}",org:founded
1981,"시도 의원들은 또 김원이 예비후보는 지난 23년간 오로지 민주당의 깃발을 지켜왔으며, [OBJ] 노무현[OBJ] 노무현 그리고 문재인 대통령을 지키며 [SUB] 민주당 [SUB]와 함께 성장해 왔다며 민주개혁세력의 적자로 이명박, 박근혜 정부와 싸워온 함께 민주당의 유일한 후보라고 강조했다.","{'word': '민주당', 'start_idx': 75, 'end_idx': 77, 'type': 'ORG'}","{'word': '김대중', 'start_idx': 48, 'end_idx': 50, 'type': 'PER'}",org:top_members/employees
1982,"[SUB] 육성재[SUB]는 자신의 별명이 ""[OBJ]"" 육성재의 잘생긴 남자라는 뜻""이라며 ""가장 좋아하는 별명이다""라고 말했다.","{'word': '육성재', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '육잘또', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}",per:alternate_names
1983,"[SUB] 민중당 [SUB]의 선거연합 요구가 거부되기 전 민중당 일부 당원은 민중당 게시판을 통해 ""친미, 반북 부르주아 정당인 동시에 [OBJ] 민주당 [OBJ]와의 연합은 진보 정당에 어긋나는 처사""라며 이 사안에 대한 당원투표를 실시할 것을 요구했다.","{'word': '민중당', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '민주당', 'start_idx': 65, 'end_idx': 67, 'type': 'ORG'}",no_relation
1984,잉글랜드 왕가측에서는 [OBJ]플랜타지넷[OBJ]왕조의 마지막 왕 [SUB]리처드 2세[SUB](재위 1377년~1399년)가 프랑스에 대한 화친의 방향을 모색하였다.,"{'word': '리처드 2세', 'start_idx': 27, 'end_idx': 32, 'type': 'PER'}","{'word': '플랜태저넷', 'start_idx': 12, 'end_idx': 16, 'type': 'DAT'}",per:employee_of
1985,"2012년 12월 1일 후임 'SUB' 제도혁명당 [SUB]의 'OBJ' 엔리케 페냐니에트 [OBJ]가 선출된 상태에서 6년 임기를 보장받고 퇴임하여 2018년 7월 1일 국가재건운동의 안드레스 마누엘 로페즈 오브라도르가 승리하여 1929년 이후 89년 만에 정권 교체를 이루었으며, 2018년 12월 1일 국가재건운동의 안드레스 마누엘 로페즈 오브라도르가 승리하였다.","{'word': '제도혁명당', 'start_idx': 18, 'end_idx': 22, 'type': 'ORG'}","{'word': '엔리케 페냐 니에토', 'start_idx': 25, 'end_idx': 34, 'type': 'PER'}",org:top_members/employees
1986,"한국동서발전㈜은 1일 오후 본사(울산 중구 소재)에서 불경조선자기재상생협의체(회장 장영희), [SUB] 팬오션[SUB](대표 [OBJ] 주성엽[OBJ] 및 유연탄 장기용선 수송선박탈황설비(스크러버, Scrubber) 설치를 위한 업무협약을 체결하고 국제해사기구(IMO)에 적극 대응키로 했다.","{'word': '팬오션', 'start_idx': 57, 'end_idx': 59, 'type': 'ORG'}","{'word': '추성엽', 'start_idx': 64, 'end_idx': 66, 'type': 'PER'}",org:top_members/employees
1987,[SUB] 공무원연금공단 [SUB](이사장 [OBJ] 정남준 [OBJ])은 공무원 가계생활 지원을 위해 오는 17일부터 '2020년도 1분기 공무원연금 융자'를 시행한다고 밝혔다.,"{'word': '공무원연금공단', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '정남준', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",org:top_members/employees
1988,'눈 찢기' 동작은 아시아인의 신체적 특징을 비하하는 대표적인 인종차별 행위로 [SUB] 국제축구연맹 [SUB] ([OBJ] FIFA [OBJ])과 국제올림픽위원회(IOC)의 경우는 이를 금지하고 있다.,"{'word': '국제축구연맹', 'start_idx': 46, 'end_idx': 51, 'type': 'ORG'}","{'word': 'FIFA', 'start_idx': 53, 'end_idx': 56, 'type': 'ORG'}",org:alternate_names
1989,"이와 관련, [SUB] 유은혜[SUB] 사회부총리 겸 교육부총리[OBJ]는 25일(수) 전남교육청 산하 몬테소리유치원(목포)을 방문, 유치원 공공성 강화 및 사립유치원 에듀파인 시스템 사용에 대한 현장 의견을 청취했다.","{'word': '유은혜', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '사회부총리 겸 교육부장관', 'start_idx': 11, 'end_idx': 23, 'type': 'ORG'}",per:title
1990,[SUB] 나경원 [SUBJ] 자유한국당 [OBJ] 원내대표가 31일 북한의 단거리 탄도미사일 추가 발사와 관련해 문재인 대통령에게 직접 화살을 던졌다.,"{'word': '나경원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of
1991,[SUB] 대안신당 전 대표였던 민생당 [OBJ] 최경환 의원(광주 북구을문체위원)은 28일 성명을 내고 동시에 민주당은 정치적 혼란을 부추기지 말고 41 정치개혁 정신으로 되돌아가야 한다고 말했다.,"{'word': '대안신당', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '최경환', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",no_relation
1992,"그러나 베아트리스가 어머니인 [SUB]빅토리아 여왕 [SUB]로부터 혈우병 인자를 물려받았기 때문에 그녀의 차남 [OBJ] 레오폴드 [OBJ]는 혈우병 환자였고, 혈우병 환자였던 빅토리아 유제니는 4남 1녀를 두었는데, 그 중 2남 1녀가 혈우병 환자로 판명되었다.","{'word': '빅토리아 여왕', 'start_idx': 16, 'end_idx': 22, 'type': 'PER'}","{'word': '레오폴드', 'start_idx': 52, 'end_idx': 55, 'type': 'PER'}",per:children
1993,"[OBJ] 홍승활 [OBJ] 대구도시철도공사 [SUB] 사장은 ""앞으로도 불법 촬영점검단을 내실 있게 운영하여 불법 촬영범죄를 사전에 차단하고 노인 일자리도 창출해 사회적 책임을 다하는 공기업이 되도록 최선을 다하겠다""고 말했다.","{'word': '대구도시철도공사', 'start_idx': 4, 'end_idx': 11, 'type': 'ORG'}","{'word': '홍승활', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees
1994,SUB 어유브 다우드(SUB)(1990년 2월 24일~)는 OBJ 소말리아의 축구선수로 포지션은 스트라이커이자 공격형 미드필더이다.,"{'word': '아유브 다우드', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '소말리아', 'start_idx': 25, 'end_idx': 28, 'type': 'LOC'}",per:origin
1995,[SUB] 아베베 [SUB] 비키라는 맹장수술 후 불과 6주 만에 참가하여 세계신기록으로 [OBJ] 마라톤 [OBJ] 2연패를 달성하였다.,"{'word': '아베베', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '마라톤', 'start_idx': 37, 'end_idx': 39, 'type': 'POH'}",no_relation
1996,"이후 [SUB] 앙리 4세 [SUB]에서 파리를 탈환한 앙리 드 나바라에 의해 [OBJ] 생드니 대성당 [OBJ]에 묻혔으나, 프랑스 대혁명 당시 폭도로 돌변한 시민들에 의해 묘지가 파헤쳐져 시신을 수습해 갖은 모욕을 한 후 공동묘지에 내던졌다.","{'word': '앙리 4세', 'start_idx': 3, 'end_idx': 7, 'type': 'PER'}","{'word': '생드니 대성당', 'start_idx': 31, 'end_idx': 37, 'type': 'POH'}",no_relation
1997,"[SUB] 지드래곤 [SUB](본명 [OBJ] 권지영 [OBJ])은 1988년 8월 18일 서울특별시 용산구에서 아버지 권용환, 어머니 한기란의 아들로 태어났다.","{'word': '지드래곤', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '권지용', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",per:alternate_names
1998,"[SUB] 숙신옹주[SUB](숙정옹주, ~ [OBJ] 1453년 [OBJ])는 조선의 옹주로 태조(1335~1408, 재위 1392~1398)의 딸이다.","{'word': '숙신옹주', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '1453년', 'start_idx': 13, 'end_idx': 17, 'type': 'DAT'}",per:date_of_death
1999,"[SUB] 파리 생제르맹 풋볼 클럽 [SUB]([OBJ] Paris Saint-Germain Football Club [OBJ]), 약칭으로 파리 생제르맹(Paris Saint-Germain)과 약칭으로 파리 SG(Paris SG), 혹은 PSG는 프랑스의 수도 파리를 연고지로 하는 축구 클럽이다.","{'word': '파리 생제르맹 풋볼 클뢰브', 'start_idx': 0, 'end_idx': 13, 'type': 'ORG'}","{'word': 'Paris Saint-Germain Football Club', 'start_idx': 15, 'end_idx': 47, 'type': 'ORG'}",org:alternate_names
2000,"특히 25일에는 세계적인 지휘자 정명훈이 지휘하는 원코리아 오케스트라(협연 피아노, 임동혁)의 공연이, 26일에는 프라임 필하모닉 오케스트라(장윤성), 협연[OBJ] 바이올린[OBJ][SUB] 이경선[SUB], 소프라노 한경미, 바리톤 고성현)의 공연이 펼쳐진다.","{'word': '이경선', 'start_idx': 95, 'end_idx': 97, 'type': 'PER'}","{'word': '바이올린', 'start_idx': 90, 'end_idx': 93, 'type': 'POH'}",no_relation
2001,좌우 풀백은 김진수(전북)와 김태환(울산)이 출격한 가운데 중앙수비는 김영권[SUB]([OBJ] 감바오사카[OBJ]와 김민재가 맡았다.,"{'word': '김영권', 'start_idx': 40, 'end_idx': 42, 'type': 'PER'}","{'word': '감바 오사카', 'start_idx': 44, 'end_idx': 49, 'type': 'ORG'}",per:employee_of
2002,1983년 롯데 자이언츠에 입단했고 이듬해 OBJ 1984년 OBJ에는 프로야구사에 길이 남을 대기록을 세웠다.,"{'word': '롯데 자이언츠', 'start_idx': 6, 'end_idx': 12, 'type': 'ORG'}","{'word': '1984년', 'start_idx': 26, 'end_idx': 30, 'type': 'DAT'}",no_relation
2003,"헤이지의 난의 원인은 실제로는 고지라카와 상황을 지지하는 인정파와 OBJ(2조 천황)를 지지하는 친정파의 대립, 그리고 이들 두 파벌이 모두 마찬가지로 신제에 대한 불만을 갖고 있고 SUB 고시라카와 상황이 이를 잘 수습하지 못한 데 있다고 한다.","{'word': '고시라카와', 'start_idx': 107, 'end_idx': 111, 'type': 'PER'}","{'word': '니조 천황', 'start_idx': 38, 'end_idx': 42, 'type': 'PER'}",no_relation
2004,"이후 그는 [OBJ] 혜경궁 홍씨[OBJ]의 생일과 [SUB] 사도세자[SUB]의 생일, 기일, 정순왕후 김씨 생일에만 일시 방면되었다가 왕궁으로 초대되었다가 탄신행사가 끝나자 다시 강화도로 귀환하였다.","{'word': '사도세자', 'start_idx': 18, 'end_idx': 21, 'type': 'PER'}","{'word': '혜경궁 홍씨', 'start_idx': 6, 'end_idx': 11, 'type': 'PER'}",no_relation
2005,"이 신문에 따르면 이달 22일 방한하는 오토 윈비아 씨의 부모 모프레드, 신디 웜비아 씨가 사단법인 한국전쟁납북인사가족협의회(회장 이미일 씨)를 통해 전달한 면담 요청에 대해 SUB 청와대 국가안보실[SUB]은 (문[OBJ] 대통령[OBJ]의) 국정운영 일정상 면담이 어렵다는 내용의 답신을 보내왔다.","{'word': '청와대 국가안보실', 'start_idx': 94, 'end_idx': 102, 'type': 'ORG'}","{'word': '대통령', 'start_idx': 109, 'end_idx': 111, 'type': 'POH'}",no_relation
2006,광주지역 중견 건설업체인 금호주택(대표 김명근)이 [SUB] 조선대학교 [SUB](총장 [OBJ] 민영돈 [OBJ]에 재학 중인 몽골 유학생 10명에게 장학금 500만원을 전달하였다.,"{'word': '조선대학교', 'start_idx': 29, 'end_idx': 33, 'type': 'ORG'}","{'word': '민영돈', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}",org:top_members/employees
2007,중화민국 대총통에 취임한 SUB 전 스카이는 OBJ 1915년 12월 12일 OBJ 제정 부활을 선언하고 황제에 즉위했다.,"{'word': '위안스카이', 'start_idx': 15, 'end_idx': 19, 'type': 'PER'}","{'word': '1915년 12월 12일', 'start_idx': 22, 'end_idx': 34, 'type': 'DAT'}",no_relation
2008,노르트란트사단은 제9공수사단이 수비하던 제로고지의 방어를 강화하기 위해 [SUB]헬무트 바이틀링 [SUBJ]포병대장 [OBJ]의 56 기갑군단에 배속되었다.,"{'word': '헬무트 바이틀링', 'start_idx': 46, 'end_idx': 53, 'type': 'PER'}","{'word': '포병대장', 'start_idx': 55, 'end_idx': 58, 'type': 'POH'}",per:title
2009,"이처럼 우울증이나 감염증 등에 걸렸을지 모르는 불안감소 등을 호소하는 심리상담이 1339콜센터에서 하루 10건 이상 발생하고 있으며, 11일 SUB질병관리본부 [SUB] 중앙방역대책본부(본부장 [OBJ] 정은경 [OBJ])는 한국심리학회 코로나19 특별대책위원회와 함께 코로나19 스트레스 극복을 위한 심리적 방역차원의 전문적인 심리상담을 실시한다고 밝혔다.","{'word': '질병관리본부', 'start_idx': 78, 'end_idx': 83, 'type': 'ORG'}","{'word': '정은경', 'start_idx': 98, 'end_idx': 100, 'type': 'PER'}",org:top_members/employees
2010,10월 29일 그는 SUB 맨체스터 유나이티드 SUB의 OBJ 프리미어리그 OBJ 1000호 골의 주인공이 되지만 미들즈브러에 1-4로 대패했다.,"{'word': '맨체스터 유나이티드', 'start_idx': 12, 'end_idx': 21, 'type': 'ORG'}","{'word': '프리미어리그', 'start_idx': 24, 'end_idx': 29, 'type': 'ORG'}",org:member_of
2011,"괴팅겐 7 교수 사건으로 알려진 빌헬름 에두아르트 베버와 그림 형제들, 수학에서는 카를 프리드리히 가우스, 베른하르트 리만, 클라인병으로 알려진 펠릭스 클라인, 더비 힐베르트, 게르하르트 겐첸, 헬무트 하세, 헤르만 바일, 철학은 에드문트 후소르, 사회학에서는 헬무트. [무트. 프레스너]","{'word': '베르너 하이젠베르크', 'start_idx': 163, 'end_idx': 172, 'type': 'PER'}","{'word': '물리학', 'start_idx': 156, 'end_idx': 158, 'type': 'POH'}",no_relation
2012,배우[SUB] 이필모[SUB](45)와 [OBJ] 서수영[OBJ] 부부가 결혼 6개월 만에 부모가 됐다.,"{'word': '이필모', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '서수연', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:spouse
2013,"2017년 10월 미국의 지원을 받은 'OBJ' 시리아 민주군 [OBJ](SDF)이 라카를 석방하면서 IS는 소멸에 들어갔지만, IS 소탕에 참여하여 세력이 커진 쿠르드족의 'SUB' 인민수호부대 [SUB](JPG)에 대해 터키가 러시아의 묵인 속에 무력공격을 펼치면서 오히려 시리아의 오랜 원수인 이스라엘까지 이란의 영토를 견제했다.","{'word': '인민수호부대', 'start_idx': 88, 'end_idx': 93, 'type': 'ORG'}","{'word': '시리아 민주군', 'start_idx': 22, 'end_idx': 28, 'type': 'ORG'}",no_relation
2014,대신 [SUB] 호한야선우[SUB]는 [OBJ] 복수류 약제 선우[OBJ] 이후 동생들에게 선우 자리를 양보하도록 했다.,"{'word': '호한야선우', 'start_idx': 3, 'end_idx': 7, 'type': 'PER'}","{'word': '복주류약제선우', 'start_idx': 10, 'end_idx': 16, 'type': 'PER'}",no_relation
2015,"[SUB] 만운중 [SUB] 교장 겸 전남컬링경기연맹 회장으로 재임 중인 [OBJ] 이준구 [OBJ] 교장은 ""우리 선수들이 정말 열악한 환경 속에서도 창단 14년 만에 메달을 획득한 데 대해 큰 박수를 보낸다""며 ""이번 대회를 통해 한국 선수들의 희망을 본 뒤 더욱 힘이 될 수 있도록 최선을 다하겠다""고 말했다.","{'word': '망운중학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '이중구', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}",org:top_members/employees
2016,[SUB] 광주광역시 [SUB](시장 [OBJ] 이용섭 [OBJ])은 영락공원(제2시립묘지) 3단계 유보지에 장례시설을 확충하는 종합개발을 본격 추진한다.,"{'word': '광주광역시', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '이용섭', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees
2017,[OBJ] 2016 [OBJ]년 9월 26일 워싱턴 내셔널스의 간판타자 브라이스 하퍼가 3루로 슬라이딩해 들어갔을 때 당시 3루수였던 그가 태그를 하는 과정에서 브라이스 하퍼가 부상을 당해 양팀간의 신경전이 시작됐고 다음 이닝에서 [SUB] 워싱턴 내셔널스 [SUB]가 머리쪽으로 위협구를 던졌고 투수는 물러났다.,"{'word': '워싱턴 내셔널스', 'start_idx': 119, 'end_idx': 126, 'type': 'ORG'}","{'word': '2016', 'start_idx': 0, 'end_idx': 3, 'type': 'DAT'}",no_relation
2018,"[SUB] 새한대학교[SUB][OBJ] 이승훈[OBJ] 총장은 ""4차 산업혁명에 대비해 대학에서 우수한 인재를 선발하는 것은 중요한 과제이며, 이러한 수험생과 대학 간의 직접적인 만남이 대학과 수험생 간의 서로 윈윈할 수 있는 좋은 기회가 될 것""이라고 말했다.","{'word': '세한대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '이승훈', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",org:top_members/employees
2019,또한 그는 [OBJ] 빌라파크 [OBJ]에서 [SUB] 애스턴 빌라 [SUB]와의 치열한 경기에서 가브리엘 아그본러홀과 개러스 배리의 슛을 막아 1-0 승리에 기여했고 1주일 뒤에는 스탠퍼드 브리지에서 위건과의 경기에서 전반전 폴 샤르너의 슛을 막아 2-1 승리에 기여해 첼시가 3위에서 2위로 올라가는 데 기여했다.,"{'word': '애스턴 빌라', 'start_idx': 14, 'end_idx': 19, 'type': 'ORG'}","{'word': '빌라 파크', 'start_idx': 6, 'end_idx': 10, 'type': 'POH'}",no_relation
2020,가수 겸 [SUB] JYP엔터테인먼트 [SUB] 대표 [OBJ] 박진영 [OBJ] 씨가 4년 전 했던 음원 사재기 관련 인터뷰가 다시 주목받고 있다.,"{'word': 'JYP엔터테인먼트', 'start_idx': 5, 'end_idx': 13, 'type': 'ORG'}","{'word': '박진영', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}",org:top_members/employees
2021,[SUB]한국디자인진흥원[SUB](한국디자인진흥원)은 산업디자인 연구 및 개발을 촉진하고 산업디자인 진흥을 위한 사업을 지원함으로써 산업경쟁력 강화에 기여함을 목적으로 설립된 [OBJ]산업통상자원부[OBJ]산하 공공기관(위탁집행형 준정부기관)이다.,"{'word': '한국디자인진흥원', 'start_idx': 0, 'end_idx': 7, 'type': 'ORG'}","{'word': '산업통상자원부', 'start_idx': 93, 'end_idx': 99, 'type': 'ORG'}",org:member_of
2022,팀[OBJ] 카오틱스[OBJ]로 알려진 [SUB] 벡터 더 크로커다일[SUB] 에스피오다 카멜레온 차미비 3명으로 구성된 탐정단은 소닉과 나름대로 절친한 관계를 갖고 있어 소닉 히어로즈에서 서로 힘을 합쳐 어렵지 않게 메탈 소닉을 물리칠 수 있었다.,"{'word': '벡터 더 크로커다일', 'start_idx': 13, 'end_idx': 22, 'type': 'PER'}","{'word': '카오틱스', 'start_idx': 2, 'end_idx': 5, 'type': 'ORG'}",per:employee_of
2023,[SUB] 공무원연금공단 [SUB](이사장 [OBJ] 정남준 [OBJ])은 30일 세종특별자치시 소속 공무원 200여명을 대상으로 세종시청에서 '방문연금 설명회'를 열었다.,"{'word': '공무원연금공단', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '정남준', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",org:top_members/employees
2024,"또한 [OBJ] 오스틴[OBJ]신학대학원, 오스틴장로교신학교, 콩코디아대학[SUB]텍사스[SUB]캠퍼스, 휴스턴틸로트슨대학과 세인트에드워드대학 등도 있다.","{'word': '텍사스', 'start_idx': 37, 'end_idx': 39, 'type': 'ORG'}","{'word': '오스틴', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}",no_relation
2025,'SUB' 루자의 알 하트 룰은 2015년 12월 'OBJ' 사우디아라비아 [OBJ] 사상 처음으로 여성이 선거권을 행사한 지방선거 출마를 시도했으나 저지당했다.,"{'word': '루자인 알하틀룰', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '사우디아라비아', 'start_idx': 21, 'end_idx': 27, 'type': 'LOC'}",per:place_of_birth
2026,"청나라의 고증학자였던 서송이 『영락대전』 중에서 중요한 부분을 발췌하여 『송회요집고』를 편찬하였는데, 『SUB』원조[SUB]와 『OBJ』 명조[OBJ]에서는 회요보다는 회전의 편찬에 중점을 두어 회전의 편찬에 다소 소홀하였다.","{'word': '원나라', 'start_idx': 65, 'end_idx': 67, 'type': 'ORG'}","{'word': '명나라', 'start_idx': 70, 'end_idx': 72, 'type': 'DAT'}",no_relation
2027,경기도[SUB] 포천시[SUB](시장[OBJ] 박윤국[OBJ])은 내년 1월 27일까지 국민관광지 산정호수에서 낭만적인 겨울밤을 즐기는「2019 산정호수 윈터페스타별빛공원 달빛거리」를 개최한다.,"{'word': '포천시', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '박윤국', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",org:top_members/employees
2028,애플카드는 애플이 [OBJ]투자은행[OBJ](IB)[SUB]골드만삭스[SUB] 마스터카드와 손잡고 내놓은 아이폰 통합형 신용카드다.,"{'word': '골드만삭스', 'start_idx': 19, 'end_idx': 23, 'type': 'ORG'}","{'word': '투자은행', 'start_idx': 10, 'end_idx': 13, 'type': 'ORG'}",no_relation
2029,'SUB' 국제농구연맹 [SUB]([OBJ] FIBA [OBJ])는 2020년 6월 20일까지 쿠퍼의 출장을 정지했다.,"{'word': '국제농구연맹', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': 'FIBA', 'start_idx': 7, 'end_idx': 10, 'type': 'ORG'}",org:alternate_names
2030,서울특별시 마포구 신공덕동에 있던 마을로 현재는 효창공원이 된 정조의 장남 [OBJ] 문효세자 [OBJ]와 그의 생모 [SUB] 빈씨 [SUB]의 묘소인 효창원으로 가는 길에 있었던 마을 이름이었다.,"{'word': '의빈 성씨', 'start_idx': 58, 'end_idx': 62, 'type': 'PER'}","{'word': '문효세자', 'start_idx': 45, 'end_idx': 48, 'type': 'PER'}",per:children
2031,프랑스 르네상스는 [OBJ] 프랑수아 1세[OBJ]와 [SUB] 앙리 2세[SUB]로 상징되는 왕들에게 고용된 화가와 조각가의 시대였다.,"{'word': '앙리 2세', 'start_idx': 19, 'end_idx': 23, 'type': 'PER'}","{'word': '프랑수아 1세', 'start_idx': 10, 'end_idx': 16, 'type': 'PER'}",no_relation
2032,이러한 당내 반발에도 불구하고 [SUB] 박정희 [SUB] [OBJ] 민주공화당 [OBJ] 총재는 1969년 7월 8일 당 원내총무단에 장경순 부의장의 유임을 지시했다.,"{'word': '박정희', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '민주공화당', 'start_idx': 21, 'end_idx': 25, 'type': 'ORG'}",per:employee_of
2033,"2016년 말부터 2017년 1월까지 여론조사에서 중도우파[OBJ] 공화당[OBJ]의 [SUB] 프랑수아 휘영[SUB] 후보에 이어 3위를 차지했으나, 휘영 후보가 가족 관계 공금 횡령 의혹으로 지지율이 급락하면서 1월 말부터 2위를 차지했다.","{'word': '프랑수아 피용', 'start_idx': 39, 'end_idx': 45, 'type': 'PER'}","{'word': '공화당', 'start_idx': 34, 'end_idx': 36, 'type': 'ORG'}",per:employee_of
2034,"[OBJ] 광양시 [OBJ][SUB] 광양읍 [SUB] 지역사회보장협의체(공공위원장 김성배, 민간위원장 서문식)는 21일 광양동백로터리클럽(회장 허남옥)에서 설을 맞아 광양읍 독거노인 6가구에 후원품을 전달하고 사랑의 온정을 전달했다고 밝혔다.","{'word': '광양읍', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '광양시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",org:member_of
2035,"[SUB] 노석환 관세청장[오비제이]은 이날 현장점검을 통해 ""불법행위 차단을 위한 관세행정 위기관리 대응조치를 철저히 시행하고 수출입업체 면세점 화물보관 운송업체 등 관련업계에서도 전염병 피해 확산 방지에 함께 노력해달라""고 당부했다.","{'word': '노석환', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '관세청장', 'start_idx': 4, 'end_idx': 7, 'type': 'POH'}",per:title
2036,10월 24일 [OBJ]서울종합운동장야구장[OBJ]에서 열린 [SUB]LG 트윈스[SUB]와의 3차전에 선발투수로 출장하여 5이닝 6피안타 1탈삼진 2실점(1자책점)을 기록하며 NC 다이노스의 첫 포스트시즌 승리투수가 되었다.,"{'word': 'LG 트윈스', 'start_idx': 25, 'end_idx': 30, 'type': 'ORG'}","{'word': '서울종합운동장 야구장', 'start_idx': 8, 'end_idx': 18, 'type': 'POH'}",no_relation
2037,"2004년 [OBJ] 경기도[OBJ] 산하 경기개발연구원에서는 서울공항을 신도시로 개발한다는 기본방향을 담고, 이에 맞춰 [SUB] 성남시 [SUB]에서는 '2020년 성남도시 기본계획안'에 서울공항 부지를 강남을 대체하는 저밀도주거단지로 조성한다는 계획을 세웠다.","{'word': '성남시', 'start_idx': 69, 'end_idx': 71, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 7, 'end_idx': 9, 'type': 'ORG'}",org:member_of
2038,제12보병연대에 입대한 크루거는 아서 맥아더 소장이 이끄는 제2보병사단의 일부로 에밀리오[SUB] 아기날도[SUB]가 이끄는 반란군과 대결하기 위해 [OBJ] 필리핀[OBJ]에 걸쳐 제12보병연대는 아기날도를 추격하여 앙헬레스에서 탈락을 거쳐 다구판과 루손도 중앙부를 종단하고 진격했다.,"{'word': '아기날도', 'start_idx': 52, 'end_idx': 55, 'type': 'PER'}","{'word': '필리핀', 'start_idx': 75, 'end_idx': 77, 'type': 'LOC'}",no_relation
